ore; minuti; secondi; corrente; tensione; lemcurr; lemref; (temperatura/100);
17; 55; 49.434; 1.250; 3.468; 2.552; 2.509; 0.366;
17; 55; 49.484; 1.250; 3.471; 2.550; 2.510; 0.366;
17; 55; 49.651; 1.260; 3.472; 2.551; 2.509; 0.368;
17; 55; 49.701; 1.260; 3.472; 2.551; 2.510; 0.367;
17; 55; 49.751; 1.260; 3.472; 2.551; 2.510; 0.366;
17; 55; 49.801; 1.260; 3.471; 2.552; 2.508; 0.367;
17; 55; 49.851; 1.260; 3.472; 2.551; 2.510; 0.367;
17; 55; 49.901; 1.260; 3.473; 2.552; 2.510; 0.366;
17; 55; 49.951; 1.260; 3.470; 2.552; 2.509; 0.367;
17; 55; 50.001; 1.260; 3.471; 2.551; 2.511; 0.366;
17; 55; 50.051; 1.260; 3.471; 2.552; 2.511; 0.366;
17; 55; 50.101; 1.260; 3.472; 2.556; 2.506; 0.368;
17; 55; 50.151; 1.260; 3.475; 2.551; 2.510; 0.367;
17; 55; 50.201; 1.260; 3.473; 2.553; 2.509; 0.367;
17; 55; 50.251; 1.260; 3.473; 2.551; 2.511; 0.367;
17; 55; 50.301; 1.260; 3.471; 2.551; 2.510; 0.368;
17; 55; 50.351; 1.260; 3.473; 2.551; 2.511; 0.366;
17; 55; 50.401; 1.260; 3.470; 2.555; 2.508; 0.367;
17; 55; 50.451; 1.260; 3.472; 2.551; 2.509; 0.366;
17; 55; 50.501; 1.260; 3.470; 2.553; 2.509; 0.367;
17; 55; 50.551; 1.260; 3.471; 2.551; 2.511; 0.367;
17; 55; 50.601; 1.260; 3.470; 2.553; 2.510; 0.367;
17; 55; 50.651; 1.260; 3.472; 2.552; 2.511; 0.366;
17; 55; 50.701; 1.260; 3.470; 2.553; 2.511; 0.367;
17; 55; 50.751; 1.260; 3.472; 2.552; 2.509; 0.367;
17; 55; 50.801; 1.260; 3.471; 2.552; 2.509; 0.368;
17; 55; 50.851; 1.260; 3.472; 2.550; 2.509; 0.368;
17; 55; 50.901; 1.260; 3.470; 2.552; 2.511; 0.368;
17; 55; 50.951; 1.260; 3.470; 2.552; 2.510; 0.368;
17; 55; 51.001; 1.260; 3.471; 2.552; 2.509; 0.366;
17; 55; 51.051; 1.260; 3.471; 2.550; 2.512; 0.364;
17; 55; 51.101; 1.260; 3.470; 2.549; 2.510; 0.366;
17; 55; 51.275; 1.270; 3.467; 2.553; 2.509; 0.372;
17; 55; 51.325; 1.270; 3.466; 2.554; 2.507; 0.359;
17; 55; 51.375; 1.270; 3.467; 2.551; 2.508; 0.360;
17; 55; 51.425; 1.270; 3.466; 2.554; 2.507; 0.366;
17; 55; 51.475; 1.270; 3.467; 2.553; 2.509; 0.365;
17; 55; 51.525; 1.270; 3.465; 2.556; 2.507; 0.367;
17; 55; 51.575; 1.270; 3.467; 2.556; 2.509; 0.378;
17; 55; 51.625; 1.270; 3.465; 2.555; 2.508; 0.379;
17; 55; 51.675; 1.270; 3.466; 2.554; 2.510; 0.365;
17; 55; 51.725; 1.270; 3.466; 2.554; 2.508; 0.365;
17; 55; 51.775; 1.270; 3.466; 2.553; 2.508; 0.363;
17; 55; 51.825; 1.270; 3.466; 2.555; 2.509; 0.362;
17; 55; 51.875; 1.270; 3.466; 2.555; 2.508; 0.361;
17; 55; 51.925; 1.270; 3.467; 2.554; 2.507; 0.360;
17; 55; 51.975; 1.270; 3.466; 2.554; 2.507; 0.360;
17; 55; 52.025; 1.270; 3.466; 2.553; 2.507; 0.357;
17; 55; 52.075; 1.270; 3.468; 2.557; 2.504; 0.358;
17; 55; 52.125; 1.270; 3.466; 2.554; 2.508; 0.362;
17; 55; 52.175; 1.270; 3.468; 2.553; 2.509; 0.371;
17; 55; 52.225; 1.270; 3.468; 2.552; 2.508; 0.371;
17; 55; 52.275; 1.270; 3.468; 2.553; 2.508; 0.372;
17; 55; 52.325; 1.270; 3.465; 2.555; 2.508; 0.372;
17; 55; 52.375; 1.270; 3.469; 2.549; 2.510; 0.368;
17; 55; 52.425; 1.270; 3.466; 2.554; 2.506; 0.370;
17; 55; 52.475; 1.270; 3.468; 2.551; 2.509; 0.370;
17; 55; 52.525; 1.270; 3.467; 2.553; 2.509; 0.370;
17; 55; 52.575; 1.270; 3.467; 2.554; 2.508; 0.373;
17; 55; 52.625; 1.270; 3.467; 2.553; 2.508; 0.373;
17; 55; 52.675; 1.270; 3.470; 2.553; 2.507; 0.363;
17; 55; 52.725; 1.270; 3.466; 2.553; 2.509; 0.363;
17; 55; 52.896; 1.270; 3.465; 2.555; 2.511; 0.362;
17; 55; 52.946; 1.270; 3.464; 2.555; 2.513; 0.372;
17; 55; 52.996; 1.270; 3.462; 2.557; 2.510; 0.364;
17; 55; 53.046; 1.270; 3.464; 2.557; 2.509; 0.355;
17; 55; 53.096; 1.270; 3.464; 2.556; 2.509; 0.356;
17; 55; 53.146; 1.270; 3.463; 2.555; 2.511; 0.376;
17; 55; 53.196; 1.270; 3.464; 2.555; 2.509; 0.395;
17; 55; 53.246; 1.270; 3.463; 2.557; 2.507; 0.384;
17; 55; 53.296; 1.270; 3.465; 2.555; 2.510; 0.395;
17; 55; 53.346; 1.270; 3.463; 2.556; 2.511; 0.398;
17; 55; 53.396; 1.270; 3.461; 2.557; 2.509; 0.400;
17; 55; 53.446; 1.270; 3.463; 2.559; 2.507; 0.400;
17; 55; 53.496; 1.270; 3.465; 2.555; 2.508; 0.393;
17; 55; 53.546; 1.270; 3.462; 2.557; 2.508; 0.366;
17; 55; 53.596; 1.270; 3.463; 2.557; 2.509; 0.354;
17; 55; 53.646; 1.270; 3.467; 2.553; 2.509; 0.358;
17; 55; 53.696; 1.270; 3.460; 2.559; 2.509; 0.365;
17; 55; 53.746; 1.270; 3.465; 2.554; 2.515; 0.362;
17; 55; 53.796; 1.270; 3.460; 2.560; 2.507; 0.371;
17; 55; 53.846; 1.270; 3.460; 2.558; 2.508; 0.373;
17; 55; 53.896; 1.270; 3.461; 2.556; 2.511; 0.373;
17; 55; 53.946; 1.270; 3.461; 2.560; 2.507; 0.365;
17; 55; 53.996; 1.270; 3.467; 2.553; 2.509; 0.361;
17; 55; 54.046; 1.270; 3.464; 2.556; 2.510; 0.374;
17; 55; 54.096; 1.270; 3.462; 2.556; 2.507; 0.373;
17; 55; 54.146; 1.270; 3.465; 2.553; 2.512; 0.375;
17; 55; 54.196; 1.270; 3.463; 2.556; 2.509; 0.369;
17; 55; 54.246; 1.270; 3.464; 2.557; 2.507; 0.362;
17; 55; 54.296; 1.270; 3.465; 2.555; 2.510; 0.369;
17; 55; 54.346; 1.270; 3.462; 2.559; 2.509; 0.370;
17; 55; 54.517; 1.260; 3.462; 2.557; 2.509; 0.370;
17; 55; 54.567; 1.260; 3.464; 2.555; 2.508; 0.384;
17; 55; 54.617; 1.260; 3.464; 2.556; 2.509; 0.373;
17; 55; 54.667; 1.260; 3.463; 2.557; 2.509; 0.381;
17; 55; 54.717; 1.260; 3.463; 2.556; 2.509; 0.384;
17; 55; 54.767; 1.260; 3.464; 2.556; 2.508; 0.378;
17; 55; 54.817; 1.260; 3.462; 2.557; 2.509; 0.377;
17; 55; 54.867; 1.260; 3.462; 2.557; 2.507; 0.378;
17; 55; 54.917; 1.260; 3.464; 2.555; 2.510; 0.380;
17; 55; 54.967; 1.260; 3.463; 2.556; 2.509; 0.384;
17; 55; 55.017; 1.260; 3.465; 2.554; 2.509; 0.380;
17; 55; 55.067; 1.260; 3.464; 2.554; 2.510; 0.353;
17; 55; 55.117; 1.260; 3.464; 2.556; 2.510; 0.349;
17; 55; 55.167; 1.260; 3.466; 2.557; 2.509; 0.350;
17; 55; 55.217; 1.260; 3.465; 2.557; 2.510; 0.359;
17; 55; 55.267; 1.260; 3.468; 2.554; 2.510; 0.375;
17; 55; 55.317; 1.260; 3.468; 2.555; 2.509; 0.369;
17; 55; 55.367; 1.260; 3.471; 2.555; 2.508; 0.366;
17; 55; 55.417; 1.260; 3.470; 2.553; 2.510; 0.367;
17; 55; 55.467; 1.260; 3.468; 2.552; 2.510; 0.367;
17; 55; 55.517; 1.260; 3.469; 2.553; 2.509; 0.368;
17; 55; 55.567; 1.260; 3.470; 2.553; 2.510; 0.366;
17; 55; 55.617; 1.260; 3.470; 2.552; 2.511; 0.366;
17; 55; 55.667; 1.260; 3.470; 2.553; 2.510; 0.366;
17; 55; 55.717; 1.260; 3.472; 2.552; 2.510; 0.366;
17; 55; 55.767; 1.260; 3.473; 2.552; 2.509; 0.368;
17; 55; 55.817; 1.260; 3.472; 2.550; 2.509; 0.368;
17; 55; 55.867; 1.260; 3.468; 2.552; 2.509; 0.367;
17; 55; 55.917; 1.260; 3.470; 2.551; 2.509; 0.365;
17; 55; 55.967; 1.260; 3.470; 2.549; 2.509; 0.367;
17; 55; 56.135; 1.270; 3.468; 2.552; 2.509; 0.369;
17; 55; 56.185; 1.270; 3.469; 2.552; 2.509; 0.367;
17; 55; 56.235; 1.270; 3.468; 2.553; 2.508; 0.364;
17; 55; 56.285; 1.270; 3.469; 2.551; 2.508; 0.367;
17; 55; 56.335; 1.270; 3.470; 2.550; 2.510; 0.364;
17; 55; 56.385; 1.270; 3.468; 2.553; 2.509; 0.364;
17; 55; 56.435; 1.270; 3.468; 2.553; 2.509; 0.367;
17; 55; 56.485; 1.270; 3.468; 2.552; 2.509; 0.368;
17; 55; 56.535; 1.270; 3.469; 2.551; 2.509; 0.369;
17; 55; 56.585; 1.270; 3.469; 2.550; 2.510; 0.369;
17; 55; 56.635; 1.270; 3.469; 2.551; 2.510; 0.369;
17; 55; 56.685; 1.270; 3.468; 2.552; 2.509; 0.368;
17; 55; 56.735; 1.270; 3.469; 2.552; 2.509; 0.361;
17; 55; 56.785; 1.270; 3.468; 2.554; 2.508; 0.363;
17; 55; 56.835; 1.270; 3.468; 2.552; 2.508; 0.370;
17; 55; 56.885; 1.270; 3.465; 2.555; 2.507; 0.372;
17; 55; 56.935; 1.270; 3.466; 2.553; 2.508; 0.359;
17; 55; 56.985; 1.270; 3.466; 2.555; 2.507; 0.358;
17; 55; 57.035; 1.270; 3.467; 2.553; 2.508; 0.363;
17; 55; 57.085; 1.270; 3.465; 2.556; 2.506; 0.380;
17; 55; 57.135; 1.270; 3.466; 2.554; 2.509; 0.365;
17; 55; 57.185; 1.270; 3.466; 2.554; 2.509; 0.351;
17; 55; 57.235; 1.270; 3.464; 2.557; 2.507; 0.354;
17; 55; 57.285; 1.270; 3.464; 2.555; 2.509; 0.369;
17; 55; 57.335; 1.270; 3.463; 2.556; 2.508; 0.390;
17; 55; 57.385; 1.270; 3.464; 2.555; 2.507; 0.382;
17; 55; 57.435; 1.270; 3.463; 2.557; 2.508; 0.337;
17; 55; 57.485; 1.270; 3.464; 2.557; 2.508; 0.351;
17; 55; 57.535; 1.270; 3.463; 2.557; 2.509; 0.386;
17; 55; 57.585; 1.270; 3.462; 2.558; 2.507; 0.362;
17; 55; 57.759; 1.290; 3.469; 2.553; 2.508; 0.365;
17; 55; 57.809; 1.290; 3.469; 2.549; 2.509; 0.368;
17; 55; 57.859; 1.290; 3.469; 2.551; 2.511; 0.366;
17; 55; 57.909; 1.290; 3.467; 2.553; 2.510; 0.363;
17; 55; 57.959; 1.290; 3.467; 2.551; 2.509; 0.366;
17; 55; 58.009; 1.290; 3.468; 2.552; 2.509; 0.370;
17; 55; 58.059; 1.290; 3.466; 2.553; 2.507; 0.371;
17; 55; 58.109; 1.290; 3.467; 2.553; 2.508; 0.359;
17; 55; 58.159; 1.290; 3.466; 2.554; 2.507; 0.360;
17; 55; 58.209; 1.290; 3.465; 2.555; 2.507; 0.376;
17; 55; 58.259; 1.290; 3.465; 2.554; 2.509; 0.380;
17; 55; 58.309; 1.290; 3.465; 2.556; 2.508; 0.354;
17; 55; 58.359; 1.290; 3.464; 2.556; 2.508; 0.357;
17; 55; 58.409; 1.290; 3.464; 2.555; 2.509; 0.381;
17; 55; 58.459; 1.290; 3.462; 2.556; 2.509; 0.396;
17; 55; 58.509; 1.290; 3.464; 2.558; 2.508; 0.354;
17; 55; 58.559; 1.290; 3.462; 2.557; 2.508; 0.344;
17; 55; 58.609; 1.290; 3.463; 2.557; 2.508; 0.384;
17; 55; 58.659; 1.290; 3.463; 2.558; 2.508; 0.363;
17; 55; 58.709; 1.290; 3.464; 2.555; 2.510; 0.377;
17; 55; 58.759; 1.290; 3.465; 2.555; 2.510; 0.352;
17; 55; 58.809; 1.290; 3.466; 2.556; 2.509; 0.368;
17; 55; 58.859; 1.290; 3.467; 2.555; 2.509; 0.368;
17; 55; 58.909; 1.290; 3.469; 2.553; 2.510; 0.366;
17; 55; 58.959; 1.290; 3.471; 2.552; 2.510; 0.366;
17; 55; 59.009; 1.290; 3.471; 2.551; 2.510; 0.367;
17; 55; 59.059; 1.290; 3.470; 2.550; 2.510; 0.365;
17; 55; 59.109; 1.290; 3.468; 2.550; 2.510; 0.365;
17; 55; 59.159; 1.290; 3.469; 2.552; 2.509; 0.369;
17; 55; 59.209; 1.290; 3.467; 2.552; 2.508; 0.365;
17; 55; 59.380; 1.270; 3.469; 2.550; 2.510; 0.368;
17; 55; 59.430; 1.270; 3.469; 2.551; 2.510; 0.364;
17; 55; 59.480; 1.270; 3.468; 2.553; 2.509; 0.366;
17; 55; 59.530; 1.270; 3.466; 2.554; 2.508; 0.372;
17; 55; 59.580; 1.270; 3.466; 2.552; 2.509; 0.366;
17; 55; 59.630; 1.270; 3.466; 2.553; 2.508; 0.357;
17; 55; 59.680; 1.270; 3.467; 2.552; 2.508; 0.358;
17; 55; 59.730; 1.270; 3.465; 2.554; 2.508; 0.364;
17; 55; 59.780; 1.270; 3.466; 2.555; 2.508; 0.372;
17; 55; 59.830; 1.270; 3.465; 2.554; 2.508; 0.369;
17; 55; 59.880; 1.270; 3.465; 2.554; 2.508; 0.377;
17; 55; 59.930; 1.270; 3.464; 2.556; 2.508; 0.363;
17; 55; 59.980; 1.270; 3.463; 2.556; 2.508; 0.349;
17; 55; 60.030; 1.270; 3.464; 2.556; 2.509; 0.359;
17; 55; 60.080; 1.270; 3.463; 2.556; 2.508; 0.358;
17; 55; 60.130; 1.270; 3.465; 2.557; 2.506; 0.355;
17; 55; 60.180; 1.270; 3.464; 2.554; 2.509; 0.352;
17; 55; 60.230; 1.270; 3.463; 2.558; 2.507; 0.364;
17; 55; 60.280; 1.270; 3.465; 2.554; 2.508; 0.366;
17; 55; 60.330; 1.270; 3.464; 2.556; 2.509; 0.383;
17; 55; 60.380; 1.270; 3.462; 2.557; 2.509; 0.372;
17; 55; 60.430; 1.270; 3.463; 2.557; 2.507; 0.349;
17; 55; 60.480; 1.270; 3.462; 2.557; 2.508; 0.368;
17; 55; 60.530; 1.270; 3.464; 2.556; 2.509; 0.382;
17; 55; 60.580; 1.270; 3.464; 2.555; 2.509; 0.358;
17; 55; 60.630; 1.270; 3.461; 2.556; 2.509; 0.358;
17; 55; 60.680; 1.270; 3.463; 2.558; 2.507; 0.374;
17; 55; 60.730; 1.270; 3.468; 2.555; 2.508; 0.384;
17; 55; 60.780; 1.270; 3.464; 2.557; 2.508; 0.366;
17; 55; 60.830; 1.270; 3.465; 2.555; 2.509; 0.351;
17; 56; 1.005; 1.260; 3.467; 2.555; 2.510; 0.367;
17; 56; 1.055; 1.260; 3.467; 2.553; 2.509; 0.367;
17; 56; 1.105; 1.260; 3.471; 2.551; 2.510; 0.366;
17; 56; 1.155; 1.260; 3.471; 2.551; 2.509; 0.366;
17; 56; 1.205; 1.260; 3.471; 2.550; 2.509; 0.367;
17; 56; 1.255; 1.260; 3.470; 2.550; 2.510; 0.367;
17; 56; 1.305; 1.260; 3.470; 2.552; 2.510; 0.364;
17; 56; 1.355; 1.260; 3.468; 2.552; 2.509; 0.368;
17; 56; 1.405; 1.260; 3.469; 2.552; 2.509; 0.367;
17; 56; 1.455; 1.260; 3.468; 2.553; 2.508; 0.363;
17; 56; 1.505; 1.260; 3.468; 2.553; 2.509; 0.364;
17; 56; 1.555; 1.260; 3.467; 2.554; 2.509; 0.371;
17; 56; 1.605; 1.260; 3.467; 2.553; 2.508; 0.368;
17; 56; 1.655; 1.260; 3.466; 2.553; 2.508; 0.357;
17; 56; 1.705; 1.260; 3.465; 2.556; 2.508; 0.367;
17; 56; 1.755; 1.260; 3.467; 2.554; 2.509; 0.377;
17; 56; 1.805; 1.260; 3.465; 2.554; 2.510; 0.357;
17; 56; 1.855; 1.260; 3.462; 2.556; 2.508; 0.349;
17; 56; 1.905; 1.260; 3.462; 2.555; 2.511; 0.352;
17; 56; 1.955; 1.260; 3.465; 2.555; 2.509; 0.374;
17; 56; 2.005; 1.260; 3.463; 2.558; 2.509; 0.384;
17; 56; 2.055; 1.260; 3.463; 2.557; 2.507; 0.379;
17; 56; 2.105; 1.260; 3.466; 2.554; 2.509; 0.390;
17; 56; 2.155; 1.260; 3.464; 2.553; 2.510; 0.398;
17; 56; 2.205; 1.260; 3.462; 2.555; 2.509; 0.397;
17; 56; 2.255; 1.260; 3.464; 2.555; 2.508; 0.398;
17; 56; 2.305; 1.260; 3.464; 2.555; 2.511; 0.373;
17; 56; 2.355; 1.260; 3.462; 2.558; 2.509; 0.340;
17; 56; 2.405; 1.260; 3.462; 2.556; 2.508; 0.344;
17; 56; 2.455; 1.260; 3.463; 2.557; 2.508; 0.353;
17; 56; 2.625; 1.270; 3.461; 2.556; 2.509; 0.395;
17; 56; 2.675; 1.270; 3.462; 2.556; 2.509; 0.350;
17; 56; 2.725; 1.270; 3.464; 2.558; 2.505; 0.344;
17; 56; 2.775; 1.270; 3.462; 2.555; 2.510; 0.368;
17; 56; 2.825; 1.270; 3.462; 2.556; 2.510; 0.393;
17; 56; 2.875; 1.270; 3.463; 2.556; 2.509; 0.376;
17; 56; 2.925; 1.270; 3.461; 2.557; 2.508; 0.363;
17; 56; 2.975; 1.270; 3.461; 2.559; 2.506; 0.358;
17; 56; 3.025; 1.270; 3.462; 2.557; 2.509; 0.358;
17; 56; 3.075; 1.270; 3.461; 2.560; 2.506; 0.371;
17; 56; 3.125; 1.270; 3.463; 2.558; 2.507; 0.378;
17; 56; 3.175; 1.270; 3.465; 2.558; 2.509; 0.352;
17; 56; 3.225; 1.270; 3.468; 2.552; 2.511; 0.348;
17; 56; 3.275; 1.270; 3.466; 2.553; 2.512; 0.349;
17; 56; 3.325; 1.270; 3.464; 2.557; 2.510; 0.352;
17; 56; 3.375; 1.270; 3.465; 2.557; 2.509; 0.352;
17; 56; 3.425; 1.270; 3.467; 2.554; 2.510; 0.349;
17; 56; 3.475; 1.270; 3.463; 2.557; 2.510; 0.354;
17; 56; 3.525; 1.270; 3.465; 2.557; 2.508; 0.355;
17; 56; 3.575; 1.270; 3.466; 2.555; 2.509; 0.357;
17; 56; 3.625; 1.270; 3.466; 2.556; 2.508; 0.365;
17; 56; 3.675; 1.270; 3.465; 2.555; 2.509; 0.375;
17; 56; 3.725; 1.270; 3.468; 2.554; 2.509; 0.367;
17; 56; 3.775; 1.270; 3.469; 2.554; 2.511; 0.370;
17; 56; 3.825; 1.270; 3.468; 2.554; 2.511; 0.363;
17; 56; 3.875; 1.270; 3.472; 2.549; 2.507; 0.372;
17; 56; 3.925; 1.270; 3.469; 2.554; 2.508; 0.369;
17; 56; 3.975; 1.270; 3.474; 2.551; 2.509; 0.363;
17; 56; 4.025; 1.270; 3.470; 2.551; 2.509; 0.364;
17; 56; 4.075; 1.270; 3.469; 2.550; 2.510; 0.365;
17; 56; 4.239; 1.260; 3.468; 2.554; 2.509; 0.367;
17; 56; 4.289; 1.260; 3.466; 2.553; 2.512; 0.368;
17; 56; 4.339; 1.260; 3.471; 2.549; 2.512; 0.368;
17; 56; 4.389; 1.260; 3.467; 2.554; 2.510; 0.368;
17; 56; 4.439; 1.260; 3.470; 2.553; 2.509; 0.364;
17; 56; 4.489; 1.260; 3.468; 2.553; 2.513; 0.365;
17; 56; 4.539; 1.260; 3.471; 2.552; 2.509; 0.369;
17; 56; 4.589; 1.260; 3.470; 2.551; 2.511; 0.369;
17; 56; 4.639; 1.260; 3.474; 2.550; 2.511; 0.367;
17; 56; 4.689; 1.260; 3.471; 2.552; 2.509; 0.368;
17; 56; 4.739; 1.260; 3.471; 2.550; 2.511; 0.369;
17; 56; 4.789; 1.260; 3.471; 2.551; 2.509; 0.369;
17; 56; 4.839; 1.260; 3.469; 2.551; 2.510; 0.369;
17; 56; 4.889; 1.260; 3.469; 2.551; 2.509; 0.369;
17; 56; 4.939; 1.260; 3.470; 2.550; 2.508; 0.371;
17; 56; 4.989; 1.260; 3.467; 2.552; 2.509; 0.366;
17; 56; 5.039; 1.260; 3.467; 2.552; 2.508; 0.365;
17; 56; 5.089; 1.260; 3.466; 2.553; 2.509; 0.370;
17; 56; 5.139; 1.260; 3.468; 2.554; 2.508; 0.374;
17; 56; 5.189; 1.260; 3.466; 2.554; 2.508; 0.374;
17; 56; 5.239; 1.260; 3.467; 2.552; 2.508; 0.365;
17; 56; 5.289; 1.260; 3.465; 2.553; 2.507; 0.359;
17; 56; 5.339; 1.260; 3.464; 2.555; 2.508; 0.362;
17; 56; 5.389; 1.260; 3.465; 2.555; 2.508; 0.365;
17; 56; 5.439; 1.260; 3.466; 2.554; 2.508; 0.373;
17; 56; 5.489; 1.260; 3.465; 2.554; 2.508; 0.383;
17; 56; 5.539; 1.260; 3.464; 2.556; 2.509; 0.361;
17; 56; 5.589; 1.260; 3.463; 2.556; 2.507; 0.354;
17; 56; 5.639; 1.260; 3.463; 2.556; 2.507; 0.371;
17; 56; 5.689; 1.260; 3.462; 2.556; 2.509; 0.389;
17; 56; 5.863; 1.260; 3.468; 2.549; 2.512; 0.374;
17; 56; 5.913; 1.260; 3.466; 2.550; 2.513; 0.365;
17; 56; 5.963; 1.260; 3.464; 2.553; 2.508; 0.355;
17; 56; 6.013; 1.260; 3.465; 2.556; 2.508; 0.385;
17; 56; 6.063; 1.260; 3.458; 2.559; 2.507; 0.355;
17; 56; 6.113; 1.260; 3.458; 2.558; 2.509; 0.379;
17; 56; 6.163; 1.260; 3.460; 2.558; 2.508; 0.368;
17; 56; 6.213; 1.260; 3.464; 2.555; 2.511; 0.376;
17; 56; 6.263; 1.260; 3.465; 2.556; 2.508; 0.360;
17; 56; 6.313; 1.260; 3.465; 2.556; 2.510; 0.387;
17; 56; 6.363; 1.260; 3.466; 2.555; 2.509; 0.372;
17; 56; 6.413; 1.260; 3.468; 2.553; 2.509; 0.370;
17; 56; 6.463; 1.260; 3.468; 2.554; 2.510; 0.372;
17; 56; 6.513; 1.260; 3.470; 2.553; 2.510; 0.371;
17; 56; 6.563; 1.260; 3.475; 2.550; 2.510; 0.370;
17; 56; 6.613; 1.260; 3.471; 2.551; 2.510; 0.371;
17; 56; 6.663; 1.260; 3.470; 2.552; 2.511; 0.371;
17; 56; 6.713; 1.260; 3.471; 2.552; 2.511; 0.371;
17; 56; 6.763; 1.260; 3.468; 2.554; 2.508; 0.372;
17; 56; 6.813; 1.260; 3.474; 2.548; 2.511; 0.371;
17; 56; 6.863; 1.260; 3.469; 2.551; 2.510; 0.372;
17; 56; 6.913; 1.260; 3.469; 2.551; 2.510; 0.371;
17; 56; 6.963; 1.260; 3.469; 2.550; 2.510; 0.371;
17; 56; 7.013; 1.260; 3.469; 2.552; 2.509; 0.373;
17; 56; 7.063; 1.260; 3.468; 2.552; 2.510; 0.375;
17; 56; 7.113; 1.260; 3.467; 2.551; 2.509; 0.373;
17; 56; 7.163; 1.260; 3.467; 2.554; 2.507; 0.371;
17; 56; 7.213; 1.260; 3.468; 2.552; 2.509; 0.376;
17; 56; 7.263; 1.260; 3.465; 2.556; 2.506; 0.371;
17; 56; 7.313; 1.260; 3.467; 2.554; 2.509; 0.370;
17; 56; 7.484; 1.260; 3.464; 2.556; 2.508; 0.361;
17; 56; 7.534; 1.260; 3.465; 2.556; 2.507; 0.374;
17; 56; 7.584; 1.260; 3.468; 2.553; 2.512; 0.377;
17; 56; 7.634; 1.260; 3.467; 2.555; 2.509; 0.373;
17; 56; 7.684; 1.260; 3.470; 2.553; 2.509; 0.373;
17; 56; 7.734; 1.260; 3.471; 2.550; 2.510; 0.374;
17; 56; 7.784; 1.260; 3.469; 2.551; 2.509; 0.374;
17; 56; 7.834; 1.260; 3.469; 2.550; 2.510; 0.373;
17; 56; 7.884; 1.260; 3.471; 2.550; 2.509; 0.373;
17; 56; 7.934; 1.260; 3.467; 2.554; 2.507; 0.376;
17; 56; 7.984; 1.260; 3.466; 2.553; 2.508; 0.372;
17; 56; 8.034; 1.260; 3.466; 2.553; 2.508; 0.371;
17; 56; 8.084; 1.260; 3.467; 2.553; 2.508; 0.374;
17; 56; 8.134; 1.260; 3.467; 2.553; 2.508; 0.378;
17; 56; 8.184; 1.260; 3.467; 2.553; 2.509; 0.375;
17; 56; 8.234; 1.260; 3.465; 2.555; 2.506; 0.366;
17; 56; 8.284; 1.260; 3.464; 2.556; 2.508; 0.379;
17; 56; 8.334; 1.260; 3.464; 2.556; 2.509; 0.370;
17; 56; 8.384; 1.260; 3.463; 2.556; 2.508; 0.378;
17; 56; 8.434; 1.260; 3.462; 2.556; 2.508; 0.368;
17; 56; 8.484; 1.260; 3.464; 2.556; 2.509; 0.355;
17; 56; 8.534; 1.260; 3.460; 2.558; 2.508; 0.389;
17; 56; 8.584; 1.260; 3.463; 2.556; 2.509; 0.368;
17; 56; 8.634; 1.260; 3.464; 2.556; 2.509; 0.381;
17; 56; 8.684; 1.260; 3.464; 2.559; 2.507; 0.372;
17; 56; 8.734; 1.260; 3.465; 2.556; 2.508; 0.365;
17; 56; 8.784; 1.260; 3.468; 2.552; 2.511; 0.379;
17; 56; 8.834; 1.260; 3.465; 2.553; 2.510; 0.374;
17; 56; 8.884; 1.260; 3.469; 2.555; 2.509; 0.375;
17; 56; 8.934; 1.260; 3.471; 2.551; 2.512; 0.373;
17; 56; 9.104; 1.250; 3.468; 2.552; 2.509; 0.375;
17; 56; 9.154; 1.250; 3.467; 2.553; 2.509; 0.377;
17; 56; 9.204; 1.250; 3.467; 2.552; 2.509; 0.373;
17; 56; 9.254; 1.250; 3.467; 2.553; 2.508; 0.375;
17; 56; 9.304; 1.250; 3.466; 2.553; 2.507; 0.380;
17; 56; 9.354; 1.250; 3.466; 2.554; 2.507; 0.375;
17; 56; 9.404; 1.250; 3.465; 2.554; 2.507; 0.369;
17; 56; 9.454; 1.250; 3.465; 2.554; 2.507; 0.368;
17; 56; 9.504; 1.250; 3.465; 2.554; 2.508; 0.373;
17; 56; 9.554; 1.250; 3.464; 2.553; 2.509; 0.385;
17; 56; 9.604; 1.250; 3.465; 2.554; 2.508; 0.369;
17; 56; 9.654; 1.250; 3.465; 2.554; 2.508; 0.367;
17; 56; 9.704; 1.250; 3.462; 2.557; 2.508; 0.391;
17; 56; 9.754; 1.250; 3.462; 2.555; 2.509; 0.390;
17; 56; 9.804; 1.250; 3.462; 2.557; 2.508; 0.356;
17; 56; 9.854; 1.250; 3.462; 2.556; 2.510; 0.388;
17; 56; 9.904; 1.250; 3.461; 2.557; 2.509; 0.378;
17; 56; 9.954; 1.250; 3.461; 2.557; 2.509; 0.368;
17; 56; 10.004; 1.250; 3.461; 2.555; 2.511; 0.381;
17; 56; 10.054; 1.250; 3.464; 2.556; 2.509; 0.386;
17; 56; 10.104; 1.250; 3.464; 2.556; 2.509; 0.370;
17; 56; 10.154; 1.250; 3.465; 2.555; 2.509; 0.380;
17; 56; 10.204; 1.250; 3.467; 2.554; 2.509; 0.375;
17; 56; 10.254; 1.250; 3.469; 2.553; 2.509; 0.375;
17; 56; 10.304; 1.250; 3.471; 2.551; 2.510; 0.374;
